date,symbol,open,high,low,close,volume
2023-11-01,TATAMOTORS,626.82,630.05,622.49,623.49,551203
2023-11-02,TATAMOTORS,629.25,634.27,626.17,632.88,352552
2023-11-03,TATAMOTORS,656.93,661.35,642.02,643.81,2265004
2023-11-06,TATAMOTORS,648.98,648.98,639.24,641.97,899686
2023-11-07,TATAMOTORS,641.48,645.8,639.84,641.18,356829
2023-11-08,TATAMOTORS,645.45,645.45,637.3,638.3,769192
2023-11-09,TATAMOTORS,639.39,649.43,638.69,645.05,323363
2023-11-10,TATAMOTORS,645.9,648.78,640.14,646.79,765764
2023-11-13,TATAMOTORS,649.48,649.97,645.25,649.08,340813
2023-11-15,TATAMOTORS,655.94,669.3,652.61,667.52,438757
2023-11-16,TATAMOTORS,670.25,681.03,666.47,675.91,1421345
2023-11-17,TATAMOTORS,679.79,683.32,675.27,676.81,568304
2023-11-20,TATAMOTORS,679.64,682.47,666.47,669.9,461589
2023-11-21,TATAMOTORS,674.47,679.09,670.6,676.76,296198
2023-11-22,TATAMOTORS,680.54,683.12,671.74,676.91,553593
2023-11-23,TATAMOTORS,677.95,681.68,672.93,675.67,343592
2023-11-24,TATAMOTORS,678.2,678.2,667.37,669.5,542886
2023-11-28,TATAMOTORS,674.52,695.14,670.15,693.31,666111
2023-11-29,TATAMOTORS,696.88,710.0,689.98,707.77,1394705
2023-12-01,TATAMOTORS,705.33,707.02,698.67,701.36,818163
2023-12-04,TATAMOTORS,711.44,711.79,700.31,701.11,882686
2023-12-05,TATAMOTORS,705.58,710.6,700.96,703.94,671733
2023-12-06,TATAMOTORS,705.58,720.04,704.44,717.95,717210
2023-12-07,TATAMOTORS,719.54,722.97,711.59,717.46,631043
2023-12-08,TATAMOTORS,719.2,723.02,703.24,710.25,800663
2023-12-11,TATAMOTORS,713.88,721.88,712.59,716.31,694724
2023-12-12,TATAMOTORS,721.38,721.38,708.61,710.9,294597
2023-12-13,TATAMOTORS,712.39,716.76,709.31,715.82,308155
2023-12-14,TATAMOTORS,720.54,720.54,713.98,715.22,299733
2023-12-15,TATAMOTORS,719.54,729.53,716.81,727.89,621031
2023-12-18,TATAMOTORS,729.28,730.33,723.52,726.1,554393
2023-12-19,TATAMOTORS,728.94,728.94,721.63,724.71,202628
2023-12-20,TATAMOTORS,725.56,728.44,698.67,700.61,999277
2023-12-21,TATAMOTORS,698.13,707.52,691.62,704.39,364318
2023-12-22,TATAMOTORS,712.59,726.5,707.67,720.14,941329
2023-12-26,TATAMOTORS,722.53,723.32,712.19,715.22,577179
2023-12-27,TATAMOTORS,722.87,737.23,720.64,736.04,1164067
2023-12-28,TATAMOTORS,738.82,753.19,734.45,749.56,430065
2023-12-29,TATAMOTORS,751.79,797.66,749.26,775.94,3504270
2024-01-01,TATAMOTORS,781.86,793.59,776.59,785.63,1067010
2024-01-02,TATAMOTORS,795.72,799.05,774.35,779.72,604902
2024-01-03,TATAMOTORS,781.16,785.14,771.42,776.54,652481
2024-01-04,TATAMOTORS,792.34,796.91,786.48,790.75,652726
2024-01-05,TATAMOTORS,795.08,800.89,782.35,785.68,908403
2024-01-08,TATAMOTORS,793.93,795.23,782.75,784.19,693387
2024-01-09,TATAMOTORS,794.18,804.02,788.81,794.58,560888
2024-01-10,TATAMOTORS,794.88,805.76,787.92,803.28,384042
2024-01-11,TATAMOTORS,807.55,812.37,804.02,810.83,650222
2024-01-12,TATAMOTORS,813.91,813.91,804.52,811.23,1029657
2024-01-15,TATAMOTORS,816.89,816.89,805.86,807.35,276367
2024-01-16,TATAMOTORS,809.74,821.91,807.75,813.86,392615
2024-01-17,TATAMOTORS,808.79,808.79,798.46,800.59,688022
2024-01-19,TATAMOTORS,819.77,820.57,814.56,818.23,663451
2024-01-23,TATAMOTORS,818.93,822.61,791.4,795.47,1093429
2024-01-24,TATAMOTORS,798.06,807.0,784.14,805.91,375528
2024-01-25,TATAMOTORS,808.89,808.89,795.37,806.46,532450
2024-01-29,TATAMOTORS,808.74,838.51,806.01,835.67,547076
2024-01-30,TATAMOTORS,837.61,880.84,837.61,853.96,759508
2024-02-01,TATAMOTORS,896.35,896.35,870.71,872.94,1071249
2024-02-02,TATAMOTORS,881.34,890.24,871.4,873.39,741857
2024-02-05,TATAMOTORS,936.2,943.76,909.57,921.1,2818087
2024-02-06,TATAMOTORS,933.22,935.21,922.69,933.67,916894
2024-02-07,TATAMOTORS,937.74,938.74,922.54,927.8,390616
2024-02-08,TATAMOTORS,931.93,933.97,913.05,918.76,380102
2024-02-09,TATAMOTORS,921.99,921.99,900.47,909.32,897703
2024-02-12,TATAMOTORS,911.36,919.31,902.56,905.64,269070
2024-02-13,TATAMOTORS,905.39,912.9,888.5,901.32,341848
2024-02-14,TATAMOTORS,894.46,914.34,888.65,912.65,524505
2024-02-15,TATAMOTORS,919.01,921.29,910.86,914.54,442218
2024-02-16,TATAMOTORS,920.25,942.66,919.31,932.97,566794
2024-02-19,TATAMOTORS,939.48,939.48,925.32,926.81,446515
2024-02-20,TATAMOTORS,929.94,929.94,915.33,920.7,189709
2024-02-21,TATAMOTORS,920.8,931.43,910.91,915.38,484474
2024-02-22,TATAMOTORS,919.26,928.1,908.82,926.36,406224
2024-02-23,TATAMOTORS,927.16,934.11,923.73,931.38,365771
2024-02-26,TATAMOTORS,932.57,938.93,926.16,930.93,210657
2024-02-27,TATAMOTORS,931.93,959.06,929.29,956.82,552128
2024-02-28,TATAMOTORS,960.8,970.29,944.3,951.85,1122864
2024-03-01,TATAMOTORS,951.16,973.87,951.16,971.19,1152398
2024-03-04,TATAMOTORS,986.84,989.62,973.97,981.12,655419
2024-03-05,TATAMOTORS,1025.35,1059.04,999.16,1015.66,4240454
2024-03-06,TATAMOTORS,1023.61,1024.26,1002.79,1011.34,1148559
2024-03-07,TATAMOTORS,1020.53,1040.41,1007.76,1032.95,790978
2024-03-11,TATAMOTORS,1030.62,1030.62,1014.72,1021.67,763675
2024-03-12,TATAMOTORS,1021.67,1030.62,1004.98,1010.34,633568
2024-03-13,TATAMOTORS,1011.49,1015.16,958.07,967.06,1868951
2024-03-14,TATAMOTORS,962.99,975.96,950.02,961.84,626086
2024-03-15,TATAMOTORS,963.68,973.97,934.31,940.38,1133364
2024-03-18,TATAMOTORS,940.18,968.4,931.08,966.22,1061895
2024-03-19,TATAMOTORS,964.58,964.58,946.09,951.66,273218
2024-03-20,TATAMOTORS,955.08,959.06,915.58,934.91,426188
2024-03-21,TATAMOTORS,944.25,962.94,940.13,958.91,711890
2024-03-22,TATAMOTORS,959.95,980.18,944.65,973.52,497273
2024-03-26,TATAMOTORS,971.48,988.83,970.39,979.98,273613
2024-03-27,TATAMOTORS,987.09,988.88,970.89,972.78,215266
2024-03-28,TATAMOTORS,977.35,993.35,972.97,986.89,713326
2024-04-01,TATAMOTORS,993.84,1003.53,981.02,985.99,791404
2024-04-02,TATAMOTORS,993.55,1001.8,987.14,998.12,271419
2024-04-03,TATAMOTORS,998.81,1007.76,986.14,1002.84,298767
2024-04-04,TATAMOTORS,1009.75,1010.74,992.11,1005.82,282849
2024-04-05,TATAMOTORS,1005.77,1005.82,998.27,1000.85,384700
2024-04-08,TATAMOTORS,1003.98,1009.75,997.87,1006.72,191475
2024-04-09,TATAMOTORS,1015.66,1023.26,998.81,1001.99,343498
2024-04-10,TATAMOTORS,1006.67,1014.72,1003.78,1006.91,160151
2024-04-12,TATAMOTORS,1009.25,1022.91,1007.26,1012.08,439390
2024-04-15,TATAMOTORS,991.81,1000.75,972.78,992.55,555439
2024-04-16,TATAMOTORS,984.6,998.37,976.65,986.34,335575
2024-04-18,TATAMOTORS,990.86,996.88,960.5,965.42,396524
2024-04-19,TATAMOTORS,959.06,961.94,938.14,957.27,1516408
2024-04-22,TATAMOTORS,973.37,973.37,960.0,967.56,527555
2024-04-23,TATAMOTORS,970.59,988.53,968.05,980.53,505969
2024-04-24,TATAMOTORS,987.58,990.07,981.92,985.5,183427
2024-04-25,TATAMOTORS,987.88,997.03,984.9,994.64,290886
2024-04-26,TATAMOTORS,999.06,1001.35,990.57,993.2,282091
2024-04-29,TATAMOTORS,997.97,999.31,993.0,994.29,147581
2024-05-02,TATAMOTORS,1012.63,1023.61,1005.77,1021.62,360973
2024-05-03,TATAMOTORS,1031.31,1033.6,989.87,1007.56,996767
2024-05-06,TATAMOTORS,1010.84,1013.72,998.27,1009.55,525349
2024-05-07,TATAMOTORS,1009.75,1011.19,976.2,982.12,337111
2024-05-08,TATAMOTORS,981.62,1008.75,971.73,1005.97,417305
2024-05-09,TATAMOTORS,1005.97,1036.53,1001.55,1023.81,1731104
2024-05-10,TATAMOTORS,1032.8,1043.54,1024.41,1040.41,792542
2024-05-13,TATAMOTORS,1004.08,1004.08,942.16,953.64,4451744
2024-05-14,TATAMOTORS,960.1,962.04,947.68,958.76,871806
2024-05-15,TATAMOTORS,966.66,967.01,939.28,941.37,1588448
2024-05-16,TATAMOTORS,948.77,948.77,913.34,930.59,1226843
2024-05-17,TATAMOTORS,939.18,947.88,935.46,939.93,673840
2024-05-21,TATAMOTORS,951.95,951.95,943.16,945.3,438896
2024-05-22,TATAMOTORS,946.14,949.12,936.95,941.57,302914
2024-05-23,TATAMOTORS,944.15,957.07,939.43,956.13,359571
2024-05-24,TATAMOTORS,958.76,964.82,952.1,954.84,401991
2024-05-27,TATAMOTORS,961.99,961.99,946.14,952.1,859520
2024-05-28,TATAMOTORS,954.09,956.08,940.28,941.47,224987
2024-05-29,TATAMOTORS,941.87,944.35,933.02,937.84,244360
2024-05-30,TATAMOTORS,936.75,945.59,915.83,918.46,919480
2024-06-03,TATAMOTORS,958.41,958.41,928.25,944.65,611484
2024-06-04,TATAMOTORS,947.08,947.08,850.18,898.58,3524221
2024-06-05,TATAMOTORS,916.62,928.0,884.52,924.18,1228258
2024-06-06,TATAMOTORS,938.59,940.18,925.77,932.38,446996
2024-06-07,TATAMOTORS,934.21,966.96,929.54,964.43,1068469
2024-06-10,TATAMOTORS,972.78,978.94,963.18,968.8,413081
2024-06-11,TATAMOTORS,973.95,992.65,966.75,987.1,571900
2024-06-12,TATAMOTORS,995.6,1010.0,987.0,988.6,1408984
2024-06-13,TATAMOTORS,1001.4,1001.4,980.55,985.75,450162
2024-06-14,TATAMOTORS,991.0,997.0,981.4,993.4,404491
2024-06-18,TATAMOTORS,998.7,1003.45,984.1,985.65,351324
2024-06-19,TATAMOTORS,990.9,994.9,975.55,977.4,312686
2024-06-20,TATAMOTORS,981.2,988.1,976.75,978.1,532805
2024-06-21,TATAMOTORS,979.9,981.0,958.0,961.05,905646
2024-06-24,TATAMOTORS,961.95,963.4,950.15,958.25,246092
2024-06-25,TATAMOTORS,960.0,963.35,949.5,954.85,630392
2024-06-26,TATAMOTORS,956.0,962.25,950.0,951.75,415753
2024-06-27,TATAMOTORS,952.7,974.7,948.5,972.0,762172
2024-06-28,TATAMOTORS,975.0,998.6,972.1,990.1,1337488
2024-07-01,TATAMOTORS,990.0,1005.0,985.2,1001.65,1339775
2024-07-02,TATAMOTORS,1005.05,1005.05,979.45,980.95,757122
2024-07-03,TATAMOTORS,984.05,986.85,974.0,975.65,303599
2024-07-04,TATAMOTORS,984.4,1004.0,980.0,999.05,1353037
2024-07-05,TATAMOTORS,999.75,1006.0,990.0,993.7,1212000
2024-07-08,TATAMOTORS,1003.5,1016.0,996.3,1002.35,1219765
2024-07-09,TATAMOTORS,1002.25,1017.35,998.2,1014.75,378335
2024-07-10,TATAMOTORS,1016.8,1020.0,986.8,1005.45,350650
2024-07-11,TATAMOTORS,1008.9,1025.45,1007.6,1020.75,390361
2024-07-12,TATAMOTORS,1022.65,1025.85,1014.45,1016.6,633079
2024-07-15,TATAMOTORS,1020.45,1029.55,1017.2,1024.3,224603
2024-07-16,TATAMOTORS,1025.75,1029.5,1019.35,1021.1,189615
2024-07-18,TATAMOTORS,1022.2,1026.85,1007.85,1025.1,285619
2024-07-19,TATAMOTORS,1024.75,1024.75,986.55,989.9,917322
2024-07-22,TATAMOTORS,989.85,1008.0,977.0,1002.9,302158
2024-07-23,TATAMOTORS,1005.55,1008.25,967.05,1001.35,342736
2024-07-24,TATAMOTORS,999.0,1034.0,994.85,1027.65,349758
2024-07-25,TATAMOTORS,1027.65,1094.1,1026.1,1091.05,1371608
2024-07-26,TATAMOTORS,1105.05,1120.0,1083.25,1118.4,1731805
2024-07-29,TATAMOTORS,1122.85,1140.0,1118.4,1123.85,901016
2024-07-30,TATAMOTORS,1124.05,1179.05,1118.55,1162.25,902513
2024-08-01,TATAMOTORS,1166.85,1176.3,1136.55,1144.6,668979
2024-08-02,TATAMOTORS,1119.0,1119.0,1090.05,1096.9,2016375
2024-08-05,TATAMOTORS,1050.05,1064.95,1014.15,1016.65,3165691
2024-08-06,TATAMOTORS,1026.05,1060.5,1008.45,1013.65,1767022
2024-08-07,TATAMOTORS,1036.75,1050.0,1015.1,1025.25,515791
2024-08-08,TATAMOTORS,1035.7,1056.1,1027.05,1041.35,783879
2024-08-09,TATAMOTORS,1059.55,1082.65,1052.0,1067.45,624743
2024-08-12,TATAMOTORS,1062.25,1079.9,1055.05,1076.1,430577
2024-08-13,TATAMOTORS,1076.1,1076.1,1048.2,1053.55,279463
2024-08-14,TATAMOTORS,1059.0,1067.15,1046.55,1062.0,474015
2024-08-16,TATAMOTORS,1072.85,1100.0,1069.85,1098.8,600504
2024-08-19,TATAMOTORS,1106.0,1106.2,1085.75,1087.85,554502
2024-08-20,TATAMOTORS,1096.7,1098.0,1082.2,1086.75,364480
2024-08-21,TATAMOTORS,1091.4,1095.1,1080.0,1085.1,228030
2024-08-22,TATAMOTORS,1090.7,1094.0,1065.05,1068.6,236226
2024-08-23,TATAMOTORS,1071.8,1092.3,1071.0,1084.9,774166
2024-08-26,TATAMOTORS,1090.0,1103.0,1083.0,1092.15,317205
2024-08-28,TATAMOTORS,1084.6,1088.2,1070.5,1074.6,230926
2024-08-29,TATAMOTORS,1078.0,1142.0,1066.4,1119.65,1397642
2024-08-30,TATAMOTORS,1114.05,1115.0,1097.5,1109.4,578951
2024-09-02,TATAMOTORS,1103.6,1104.95,1087.6,1092.5,248096
2024-09-03,TATAMOTORS,1098.35,1099.95,1082.5,1085.55,163600
2024-09-04,TATAMOTORS,1077.85,1085.0,1072.05,1080.3,312273
2024-09-05,TATAMOTORS,1081.0,1085.7,1067.0,1068.65,243725
2024-09-06,TATAMOTORS,1070.0,1073.0,1040.95,1048.65,531111
2024-09-09,TATAMOTORS,1049.65,1049.65,1026.5,1038.6,285075
2024-09-10,TATAMOTORS,1049.8,1049.8,1032.55,1035.45,242251
2024-09-11,TATAMOTORS,998.05,1012.0,972.0,976.0,1755625
2024-09-12,TATAMOTORS,976.5,988.05,958.0,986.05,1099631
2024-09-13,TATAMOTORS,996.35,1005.95,988.35,992.1,635737
2022-01-03,WIPRO,707.95,716.23,705.74,708.25,506089
2022-01-04,WIPRO,711.99,712.59,701.3,711.16,444068
2022-01-05,WIPRO,711.6,711.6,692.87,703.12,861593
2022-01-06,WIPRO,697.21,701.89,690.16,695.49,343220
2022-01-07,WIPRO,698.29,711.16,697.7,700.96,504871
2022-01-10,WIPRO,702.73,703.71,680.06,683.66,518287
2022-01-11,WIPRO,684.99,688.44,679.17,684.1,429278
2022-01-12,WIPRO,689.92,691.0,673.31,681.39,373353
2022-01-13,WIPRO,652.56,656.41,638.67,640.49,1817154
2022-01-14,WIPRO,640.44,640.44,627.33,630.58,979629
2022-01-17,WIPRO,631.57,642.36,623.73,636.89,785897
2022-01-18,WIPRO,640.64,640.88,622.26,624.28,242823
2022-01-19,WIPRO,623.49,623.49,610.18,612.35,753299
2022-01-20,WIPRO,612.05,612.55,601.75,606.49,600347
2022-01-21,WIPRO,602.19,602.69,593.36,597.45,787719
2022-01-24,WIPRO,597.45,597.45,561.47,565.52,1410698
2022-01-25,WIPRO,557.77,564.97,543.95,555.65,1140855
2022-01-27,WIPRO,550.86,550.86,530.57,537.78,1173881
2022-01-28,WIPRO,542.96,557.77,540.29,545.13,1011554
2022-02-01,WIPRO,572.53,574.55,559.1,569.42,717989
2022-02-02,WIPRO,574.55,582.25,567.84,580.62,624576
2022-02-03,WIPRO,578.79,581.31,568.82,570.95,637754
2022-02-04,WIPRO,568.63,569.91,560.78,564.53,523593
2022-02-07,WIPRO,564.68,566.5,548.44,550.07,542838
2022-02-08,WIPRO,554.51,558.61,547.5,552.83,575557
2022-02-09,WIPRO,556.34,563.39,556.34,561.82,143546
2022-02-10,WIPRO,565.67,567.24,558.9,566.16,424364
2022-02-11,WIPRO,557.87,558.46,550.02,554.46,346148
2022-02-15,WIPRO,539.7,557.77,536.44,556.24,586089
2022-02-16,WIPRO,558.51,562.7,550.36,557.03,622038
2022-02-17,WIPRO,565.12,565.12,554.12,557.62,661338
2022-02-18,WIPRO,552.78,558.66,548.98,555.3,304875
2022-02-21,WIPRO,547.94,565.17,547.9,563.35,578913
2022-02-22,WIPRO,548.88,561.67,548.73,556.88,513697
2022-02-23,WIPRO,564.68,564.68,555.4,560.14,321676
2022-02-24,WIPRO,537.58,548.34,524.25,529.98,1293386
2022-02-25,WIPRO,535.16,551.35,535.16,548.19,448023
2022-03-02,WIPRO,549.13,551.05,543.26,548.19,823337
2022-03-03,WIPRO,555.79,568.38,553.23,562.31,682471
2022-03-04,WIPRO,553.03,572.58,546.96,567.69,669418
2022-03-07,WIPRO,557.77,571.93,555.3,564.18,763091
2022-03-08,WIPRO,564.68,583.29,564.68,579.58,468568
2022-03-09,WIPRO,582.45,588.86,574.7,577.81,363417
2022-03-10,WIPRO,589.16,589.16,577.22,580.23,277473
2022-03-11,WIPRO,578.7,582.45,575.34,578.7,172162
2022-03-14,WIPRO,579.78,592.81,578.7,590.3,651605
2022-03-15,WIPRO,596.27,596.27,577.12,580.13,194348
2022-03-16,WIPRO,588.37,591.78,585.01,590.25,287788
2022-03-17,WIPRO,595.63,603.08,591.33,593.6,234481
2022-03-21,WIPRO,598.19,608.02,590.44,592.47,605999
2022-03-22,WIPRO,595.77,603.18,588.37,602.09,472388
2022-03-23,WIPRO,606.14,606.88,599.92,603.28,121561
2022-03-24,WIPRO,603.57,606.04,598.84,603.03,191366
2022-03-25,WIPRO,603.57,606.14,589.8,595.92,414790
2022-03-28,WIPRO,599.53,600.22,589.36,592.42,315294
2022-03-29,WIPRO,593.9,597.26,591.48,594.89,167312
2022-03-30,WIPRO,597.26,601.5,591.97,592.96,366652
2022-04-01,WIPRO,584.03,595.53,581.71,593.75,340196
2022-04-04,WIPRO,597.26,599.23,591.48,597.75,163739
2022-04-05,WIPRO,602.73,606.61,595.51,596.65,168907
2022-04-06,WIPRO,596.21,596.21,588.29,590.83,404650
2022-04-07,WIPRO,590.83,590.83,575.05,578.24,549944
2022-04-08,WIPRO,583.32,584.21,577.99,581.13,286238
2022-04-11,WIPRO,581.13,581.32,565.6,568.58,684132
2022-04-12,WIPRO,568.98,568.98,553.65,556.29,629458
2022-04-13,WIPRO,557.43,563.01,552.11,556.74,479143
2022-04-18,WIPRO,547.48,547.48,533.54,536.28,835625
2022-04-19,WIPRO,539.62,543.35,523.59,528.32,607070
2022-04-20,WIPRO,533.25,538.12,529.12,534.24,363342
2022-04-21,WIPRO,540.41,540.41,535.04,536.73,608483
2022-04-22,WIPRO,533.0,538.37,528.27,535.39,164890
2022-04-25,WIPRO,527.57,528.97,521.1,526.93,863366
2022-04-26,WIPRO,532.95,535.88,524.59,526.93,513078
2022-04-27,WIPRO,524.79,524.79,512.29,516.87,800243
2022-04-28,WIPRO,522.6,524.34,513.84,520.16,750878
2022-04-29,WIPRO,527.57,527.57,504.93,506.67,522735
2022-05-04,WIPRO,496.12,501.69,487.06,489.6,2264525
2022-05-05,WIPRO,499.1,501.54,493.53,498.75,684441
2022-05-06,WIPRO,489.75,489.75,478.9,483.18,534644
2022-05-09,WIPRO,478.3,487.21,472.38,481.29,925066
2022-05-10,WIPRO,480.09,481.58,474.37,475.66,619776
2022-05-11,WIPRO,477.2,479.89,460.18,469.04,1026353
2022-05-12,WIPRO,464.86,473.57,460.03,471.63,251121
2022-05-13,WIPRO,478.4,478.4,464.76,466.4,787738
2022-05-16,WIPRO,473.77,473.77,462.87,466.06,134522
2022-05-17,WIPRO,468.29,486.76,465.86,484.57,524651
2022-05-18,WIPRO,490.34,493.03,478.45,479.05,765735
2022-05-19,WIPRO,462.87,470.73,448.04,449.28,927045
2022-05-20,WIPRO,458.89,460.03,452.92,457.49,774962
2022-05-23,WIPRO,465.06,465.66,455.25,463.57,573740
2022-05-24,WIPRO,466.85,467.25,456.05,457.94,545012
2022-05-25,WIPRO,457.94,458.99,441.12,442.81,832441
2022-05-26,WIPRO,443.06,452.57,441.97,451.37,730903
2022-05-27,WIPRO,456.9,465.76,454.26,464.81,600465
2022-05-30,WIPRO,471.58,479.15,470.88,474.17,561758
2022-06-01,WIPRO,476.11,476.91,466.3,468.59,758783
2022-06-02,WIPRO,469.84,474.22,466.06,471.93,1875398
2022-06-03,WIPRO,477.2,485.76,472.28,473.52,593871
2022-06-06,WIPRO,470.34,473.32,462.07,471.08,554140
2022-06-07,WIPRO,468.54,468.59,463.07,465.46,176614
2022-06-08,WIPRO,469.24,469.99,462.37,468.29,280630
2022-06-09,WIPRO,466.35,474.02,462.12,472.92,389517
2022-06-10,WIPRO,466.5,466.5,454.31,458.79,590714
2022-06-13,WIPRO,448.44,451.07,443.46,444.21,363408
2022-06-14,WIPRO,438.78,451.67,436.39,442.91,583685
2022-06-15,WIPRO,447.04,448.59,437.24,438.18,368255
2022-06-16,WIPRO,444.75,444.75,418.08,420.47,625521
2022-06-17,WIPRO,418.08,418.08,400.26,403.34,1508478
2022-06-20,WIPRO,407.72,415.99,402.3,412.6,719080
2022-06-21,WIPRO,418.08,424.89,414.74,423.3,246842
2022-06-22,WIPRO,422.01,422.01,408.52,409.37,482283
2022-06-23,WIPRO,412.45,419.07,409.42,417.43,360747
2022-06-24,WIPRO,419.62,424.05,413.9,416.78,379291
2022-06-27,WIPRO,423.5,428.78,422.06,423.05,376157
2022-06-28,WIPRO,420.07,426.84,413.85,425.04,404252
2022-06-29,WIPRO,419.07,422.95,415.49,418.28,347616
2022-07-01,WIPRO,409.61,421.06,409.61,419.87,284952
2022-07-04,WIPRO,420.96,420.96,414.19,418.52,313920
2022-07-05,WIPRO,419.07,421.31,411.11,411.9,512095
2022-07-06,WIPRO,415.09,416.43,411.21,414.19,515183
2022-07-07,WIPRO,417.13,422.06,415.39,418.87,533475
2022-07-08,WIPRO,422.16,422.46,414.79,417.28,643181
2022-07-11,WIPRO,412.45,413.1,403.79,409.32,703940
2022-07-12,WIPRO,407.87,412.9,405.98,407.18,632771
2022-07-13,WIPRO,410.51,410.51,403.39,405.04,282992
2022-07-14,WIPRO,408.97,408.97,398.67,399.76,638017
2022-07-15,WIPRO,400.06,402.65,389.21,392.05,892539
2022-07-18,WIPRO,396.48,403.64,394.88,402.9,2331514
2022-07-19,WIPRO,402.15,406.03,399.46,403.74,219001
2022-07-20,WIPRO,408.12,415.79,405.24,410.31,423918
2022-07-21,WIPRO,403.94,415.59,400.56,412.2,1439574
2022-07-22,WIPRO,414.09,415.44,407.18,408.92,476599
2022-07-25,WIPRO,409.52,413.6,406.88,412.75,186715
2022-07-26,WIPRO,413.1,413.6,402.5,403.34,221335
2022-07-27,WIPRO,403.84,405.73,400.41,404.74,153578
2022-07-28,WIPRO,409.52,415.09,409.07,414.09,276121
2022-07-29,WIPRO,418.08,422.46,416.09,421.76,264022
2022-08-01,WIPRO,425.04,429.03,420.91,427.03,2182118
2022-08-02,WIPRO,427.43,429.67,422.75,427.58,187995
2022-08-03,WIPRO,428.03,431.22,425.54,430.17,181425
2022-08-04,WIPRO,434.3,438.38,425.34,433.46,225267
2022-08-05,WIPRO,434.8,439.98,434.2,437.88,166518
2022-08-08,WIPRO,437.88,440.32,433.21,433.95,163227
2022-08-10,WIPRO,433.95,433.95,424.4,428.13,237871
2022-08-11,WIPRO,435.45,439.88,434.5,436.39,167955
2022-08-12,WIPRO,436.39,436.49,433.01,434.15,104124
2022-08-16,WIPRO,435.79,437.84,434.6,435.1,294518
2022-08-17,WIPRO,435.1,442.61,434.55,441.07,632454
2022-08-18,WIPRO,438.28,438.98,432.01,433.01,534129
2022-08-19,WIPRO,437.88,440.52,429.08,430.82,357347
2022-08-22,WIPRO,428.08,428.53,417.18,418.08,795527
2022-08-23,WIPRO,412.4,416.28,408.32,414.94,319617
2022-08-24,WIPRO,415.29,417.58,412.4,414.29,321655
2022-08-25,WIPRO,416.73,418.08,413.1,413.35,498615
2022-08-26,WIPRO,417.33,420.71,414.34,415.29,395834
2022-08-29,WIPRO,403.14,404.39,397.22,402.6,434842
2022-08-30,WIPRO,405.14,414.04,404.64,411.56,638385
2022-09-01,WIPRO,408.97,409.86,403.05,408.67,326174
2022-09-02,WIPRO,410.36,410.91,405.24,405.93,528458
2022-09-05,WIPRO,405.33,406.13,402.15,403.74,459331
2022-09-06,WIPRO,405.53,405.78,399.61,402.7,847138
2022-09-07,WIPRO,400.66,406.83,399.16,405.48,536530
2022-09-08,WIPRO,408.12,412.35,407.62,410.86,348489
2022-09-09,WIPRO,414.89,417.43,409.47,415.29,244374
2022-09-12,WIPRO,416.58,422.31,416.58,420.02,780470
2022-09-13,WIPRO,423.05,424.0,419.67,420.71,330238
2022-09-14,WIPRO,405.14,420.61,405.14,414.34,838418
2022-09-15,WIPRO,416.88,418.87,411.56,413.2,182003
2022-09-16,WIPRO,409.22,410.41,398.32,400.01,1050308
2022-09-19,WIPRO,402.75,404.34,395.28,400.11,1770024
2022-09-20,WIPRO,403.49,407.52,402.65,403.1,309554
2022-09-21,WIPRO,403.1,404.14,397.67,398.96,802809
2022-09-22,WIPRO,395.73,398.42,393.19,396.13,643124
2022-09-23,WIPRO,396.18,397.62,391.8,392.59,601147
2022-09-26,WIPRO,390.2,397.32,382.84,392.94,1318118
2022-09-27,WIPRO,395.43,399.51,390.45,396.33,229489
2022-09-28,WIPRO,395.63,398.67,393.84,396.18,140516
2022-09-29,WIPRO,398.27,400.11,389.91,391.65,155262
2022-10-03,WIPRO,392.2,396.18,388.66,392.69,434723
2022-10-04,WIPRO,396.92,404.49,396.92,403.74,173737
2022-10-06,WIPRO,406.73,411.06,405.48,408.32,541574
2022-10-07,WIPRO,407.92,409.91,404.29,406.23,364721
2022-10-10,WIPRO,398.12,411.51,397.82,409.37,223882
2022-10-11,WIPRO,413.2,415.99,400.66,402.45,2084417
2022-10-12,WIPRO,402.15,407.62,399.86,405.88,282900
2022-10-13,WIPRO,388.21,390.45,376.37,377.36,1824883
2022-10-14,WIPRO,383.54,385.23,374.58,375.57,656828
2022-10-17,WIPRO,375.57,377.41,370.69,373.33,282308
2022-10-18,WIPRO,379.7,382.64,376.67,377.56,335997
2022-10-19,WIPRO,380.05,380.05,375.27,376.27,401520
2022-10-20,WIPRO,374.63,380.75,374.28,379.7,213603
2022-10-21,WIPRO,380.25,382.04,377.81,380.85,227125
2022-10-24,WIPRO,383.24,384.78,382.24,382.99,238840
2022-10-25,WIPRO,384.23,384.53,381.94,382.74,1433343
2022-10-27,WIPRO,383.24,385.18,379.4,380.85,163873
2022-10-28,WIPRO,380.85,384.23,380.45,381.64,105745
2022-11-01,WIPRO,386.22,391.4,384.88,390.65,156961
2022-11-02,WIPRO,391.1,393.04,388.81,392.1,365428
2022-11-03,WIPRO,388.71,392.0,383.83,386.87,199219
2022-11-04,WIPRO,384.68,390.55,383.93,388.86,131635
2022-11-07,WIPRO,390.2,392.94,385.87,389.66,435712
2022-11-09,WIPRO,391.2,392.2,387.62,389.16,139005
2022-11-10,WIPRO,385.77,389.41,385.23,387.07,81932
